fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2021-12-28,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"19,2","0,0","17,8",22:30,"20,5",14:10,99,"2,8","6,7",Varias,"0,6","1019,7",11,"1016,8",16,77,85,06:20,70,02:10
2021-12-29,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"20,1","0,0","17,4",23:59,"22,8",14:00,14,"1,4","3,9",13:10,"9,2","1018,3",00,"1013,8",17,80,92,Varias,70,14:00
2021-12-30,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"21,6","0,0","16,3",05:00,"27,0",14:20,21,"1,9","7,8",Varias,"9,6","1016,0",10,"1013,3",05,53,80,01:20,36,13:40
2021-12-31,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"22,0","0,0","18,0",04:50,"26,0",16:00,21,"2,5","7,2",11:10,"9,7","1017,6",23,"1014,4",06,47,68,20:30,35,09:10
2022-01-01,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"21,5","0,0","17,1",03:30,"25,9",Varias,29,"1,4","4,4",08:10,"9,8","1020,6",24,"1017,0",04,42,84,20:20,21,13:00
2022-01-02,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"21,5","0,0","18,3",00:00,"24,7",13:50,28,"2,2","5,8",02:20,"9,8","1022,4",11,"1019,6",02,46,74,19:50,27,Varias
2022-01-03,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"20,6","0,0","16,8",08:20,"24,3",14:20,28,"1,7","5,0",06:40,"9,5","1021,8",11,"1018,3",16,46,68,10:20,27,00:00
2022-01-04,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"19,4","0,0","16,1",06:50,"22,7",16:10,04,"2,8","9,4",18:40,"9,8","1020,8",22,"1017,9",06,42,71,10:40,16,18:10
2022-01-05,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"18,8","0,2","16,4",02:40,"21,1",13:10,06,"3,1","8,9",23:59,"2,3","1021,5",11,"1019,0",16,63,82,08:20,42,00:00
2022-01-06,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"19,0",Ip,"17,4",04:20,"20,6",15:10,06,"2,2","9,2",11:20,"2,1","1020,7",11,"1018,6",16,65,73,13:50,56,12:10
2022-01-07,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"19,1","0,2","17,7",08:00,"20,5",14:50,02,"2,8","10,8",14:10,"0,9","1020,5",11,"1017,2",17,71,81,07:30,62,15:20
2022-01-08,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"19,8","0,0","18,0",Varias,"21,5",13:30,10,"3,1","9,4",15:40,"8,8","1019,7",11,"1016,6",15,67,81,23:30,61,15:10
2022-01-09,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"20,2","0,0","17,3",04:10,"23,2",13:10,20,"2,8","10,6",10:00,"5,0","1019,7",11,"1017,0",18,44,83,02:10,31,09:00
2022-01-10,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"18,6","0,0","16,0",23:59,"21,1",12:30,12,"2,5","9,7",06:30,"3,1","1017,8",00,"1013,2",16,55,72,04:10,39,10:50
2022-01-11,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"18,4","0,0","15,2",05:30,"21,7",14:50,11,"2,8","7,2",16:10,"9,3","1015,7",Varias,"1013,3",05,64,74,23:40,41,00:50
2022-01-12,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"18,7","0,0","16,6",23:59,"20,8",13:30,99,"2,5","5,8",Varias,"8,1","1016,9",11,"1014,0",17,71,78,06:50,60,13:20
2022-01-13,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"18,2","0,0","15,3",07:20,"21,2",14:30,10,"2,5","5,6",15:40,"9,3","1016,9",11,"1014,2",Varias,73,82,06:30,46,21:40
2022-01-14,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"19,8","0,0","15,7",03:00,"24,0",15:40,20,"2,8","10,8",14:50,"9,3","1016,9",Varias,"1014,2",06,41,62,23:50,32,15:30
2022-01-15,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"20,3","0,0","17,6",02:40,"23,0",15:20,21,"4,7","11,9",12:30,"8,9","1017,9",24,"1013,6",17,35,63,02:30,19,Varias
2022-01-16,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"20,1","3,0","18,3",08:00,"21,9",13:50,23,"4,4","13,6",15:10,"6,9","1017,9",00,"1012,1",00,46,53,10:50,23,19:50
2022-01-17,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"18,4","29,2","16,3",06:40,"20,6",00:00,18,"3,3","12,2",01:30,"0,0","1018,9",12,"1015,3",07,85,93,07:50,40,00:30
2022-01-18,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"18,6","0,0","16,4",00:00,"20,8",13:20,18,"3,1","10,0",10:10,"6,0","1018,0",00,"1015,1",16,74,93,00:20,47,23:50
2022-01-19,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"19,7","0,0","16,8",00:00,"22,6",15:50,21,"3,6","11,9",11:20,"7,3","1017,4",11,"1013,8",19,44,65,22:10,37,19:30
2022-01-20,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"20,4","0,0","17,6",23:59,"23,3",15:00,21,"3,9","12,2",03:40,"9,1","1014,3",00,"1008,9",18,53,72,23:59,30,04:20
2022-01-21,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"18,8","1,2","16,3",Varias,"21,2",13:20,16,"2,2","5,0",13:00,"3,1","1010,1",Varias,"1007,5",16,71,88,20:50,52,08:10
2022-01-22,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"19,2","0,2","15,8",05:30,"22,5",Varias,99,"2,8","5,8",Varias,"7,9","1014,4",Varias,"1009,1",04,75,86,21:30,63,14:00
2022-01-23,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"19,1","0,0","15,8",Varias,"22,4",15:20,19,"1,9","6,4",14:40,"9,6","1018,3",23,"1014,0",02,74,87,21:00,62,09:40
2022-01-24,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"19,4","3,0","16,9",05:50,"22,0",15:30,99,"1,9","4,7",Varias,"5,9","1020,3",23,"1016,4",06,74,92,21:20,65,09:40
2022-01-25,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"19,0","11,0","16,9",01:20,"21,2",15:30,03,"3,3","11,7",12:40,"5,6","1020,3",11,"1017,9",16,61,89,00:20,50,Varias
2022-01-26,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"18,6","8,2","15,8",04:50,"21,4",13:50,36,"3,9","12,2",04:10,"7,0","1018,5",00,"1014,6",Varias,64,81,04:40,52,13:50
2022-01-27,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"17,5","0,4","14,2",07:10,"20,8",14:10,04,"1,9","6,9",17:30,"6,8","1015,6",00,"1011,8",16,61,83,03:00,43,15:30
2022-01-28,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"17,4","6,6","14,3",08:00,"20,6",15:00,02,"2,5","9,2",11:00,"7,5","1014,7",Varias,"1012,1",05,61,83,11:40,52,16:30
2022-01-29,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"18,7","0,0","15,4",06:00,"22,0",13:50,01,"2,5","10,3",12:30,"6,5","1015,8",23,"1013,1",16,60,73,04:30,46,16:20
2022-01-30,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"18,6","0,0","15,3",06:00,"21,9",13:50,28,"2,2","4,7",04:40,"8,7","1016,1",23,"1012,4",17,61,73,23:50,53,10:50
2022-01-31,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"18,8","0,0","14,9",06:10,"22,7",16:00,08,"3,9","8,3",16:50,"9,9","1018,1",11,"1014,6",17,59,74,00:30,27,16:10
2022-02-01,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"19,4","2,0","16,3",00:30,"22,4",12:30,04,"1,7","5,8",12:20,"2,0","1016,7",24,"1013,7",15,53,76,Varias,37,04:00
2022-02-02,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"20,9","4,4","17,6",04:00,"24,2",15:20,31,"3,6","14,7",20:50,"1,5","1017,8",08,"1013,0",17,56,76,08:20,48,10:40
2022-02-03,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"21,8","0,0","17,4",06:20,"26,2",14:10,29,"1,4","9,2",02:10,"8,0","1017,5",01,"1012,6",16,57,86,06:10,42,17:10
2022-02-04,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"21,6","0,0","17,9",23:50,"25,3",12:50,18,"2,5","7,2",13:10,"8,7","1014,8",12,"1012,2",16,41,67,02:40,33,12:00
2022-02-05,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"20,4","0,0","16,8",06:40,"24,0",13:00,28,"1,9","5,8",07:30,"9,8","1014,5",24,"1011,4",16,45,60,18:50,31,10:40
2022-02-06,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"19,2","0,0","16,2",05:10,"22,2",13:50,06,"3,6","10,3",16:30,"9,1","1015,6",23,"1012,8",05,66,77,23:59,41,00:30
2022-02-07,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"18,9","0,0","16,6",06:30,"21,2",13:30,06,"3,1","9,4",15:00,"9,0","1015,6",Varias,"1011,7",17,75,82,18:50,54,23:59
2022-02-08,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"21,2","0,0","17,1",06:00,"25,4",12:20,21,"3,1","9,7",14:30,"9,7","1012,7",00,"1010,0",16,50,78,22:40,31,12:10
2022-02-09,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"21,8",Ip,"17,8",02:00,"25,9",12:40,25,"1,9","7,5",09:50,"2,2","1017,1",22,"1011,8",03,31,44,01:50,21,10:20
2022-02-10,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"23,4","0,0","20,2",21:00,"26,6",13:10,16,"2,2","8,3",12:30,"8,3","1019,3",12,"1015,3",06,41,65,06:30,26,06:10
2022-02-11,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"22,2","0,0","18,7",23:59,"25,7",14:00,32,"0,8","9,4",05:10,"9,1","1020,2",11,"1016,9",15,54,70,06:40,23,04:00
2022-02-12,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"20,8","0,0","17,9",23:59,"23,7",14:30,32,"5,0","12,2",16:30,"10,2","1019,8",24,"1016,7",16,58,68,07:20,39,01:00
2022-02-13,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"19,0","0,0","15,5",07:50,"22,6",16:50,28,"3,6","9,4",17:20,"10,4","1020,5",24,"1016,9",16,63,70,01:10,45,18:20
2022-02-14,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"18,4","0,8","16,0",06:30,"20,8",12:20,06,"2,5","9,4",15:10,"3,7","1021,7",24,"1018,8",Varias,74,89,16:30,61,00:00
2022-02-15,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"18,9","0,2","16,4",08:00,"21,4",16:40,33,"2,2","10,8",16:20,"4,5","1024,0",24,"1021,1",06,63,77,Varias,51,16:00
2022-02-16,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"18,4","0,0","16,5",01:00,"20,4",Varias,09,"3,9","11,4",13:40,"9,5","1025,3",12,"1021,8",17,64,75,23:00,56,09:00
2022-02-17,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"18,4","0,0","15,3",Varias,"21,4",14:20,09,"2,8","8,3",11:30,"10,4","1023,6",00,"1018,0",19,70,80,03:40,61,Varias
2022-02-18,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"18,9","0,0","15,3",07:20,"22,5",13:40,34,"2,8","10,6",16:00,"10,4","1019,6",24,"1016,8",16,58,74,07:10,46,13:10
2022-02-19,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"18,2","24,4","15,3",23:59,"21,2",13:20,35,"3,9","11,7",13:10,"4,2","1022,1",Varias,"1017,3",05,62,85,19:00,49,13:20
2022-02-20,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"17,6","1,0","14,9",00:30,"20,4",Varias,32,"5,0","14,7",16:30,"7,5","1022,1",00,"1017,8",17,55,83,00:00,47,Varias
2022-02-21,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"17,6","0,0","14,5",06:30,"20,7",13:50,99,"3,1","8,9",Varias,"9,4","1018,5",00,"1014,6",18,65,79,02:30,53,09:50
2022-02-22,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"17,9","0,0","13,9",07:10,"21,9",15:50,26,"3,1","6,9",22:30,"10,4","1015,8",00,"1009,3",17,69,77,03:00,53,09:50
2022-02-23,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"19,0","0,0","15,0",06:00,"22,9",16:50,27,"2,2","7,2",16:40,"10,6","1013,1",23,"1009,8",04,63,73,07:00,48,02:30
2022-02-24,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"19,6","0,8","16,3",06:10,"22,8",12:20,32,"3,9","12,5",23:10,"7,1","1013,9",11,"1011,4",05,62,73,19:50,53,14:40
2022-02-25,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"19,4","12,8","17,1",23:59,"21,8",15:30,34,"3,9","10,3",14:30,"3,8","1014,3",11,"1011,7",18,63,79,23:59,52,15:30
2022-02-26,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"18,4","8,6","15,9",08:30,"21,0",13:50,36,"4,2","13,1",10:50,"7,1","1015,8",23,"1011,5",04,62,83,04:30,51,13:50
2022-02-27,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"19,4","0,0","17,2",00:30,"21,6",14:40,34,"5,3","15,0",13:10,"9,6","1018,3",23,"1014,5",04,56,79,00:30,46,14:20
2022-02-28,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"19,1","0,0","17,0",Varias,"21,2",14:20,34,"4,7","12,8",13:00,"5,9","1020,0",23,"1017,1",05,57,69,21:10,48,13:30
2022-03-01,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"19,9","0,0","17,5",07:30,"22,3",14:10,33,"4,2","12,5",00:50,"8,9","1021,6",12,"1018,6",04,57,65,02:40,51,Varias
2022-03-02,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"20,0","0,0","17,3",07:10,"22,6",15:20,34,"3,9","11,1",17:50,"10,7","1023,4",23,"1020,7",05,56,68,05:30,48,Varias
2022-03-03,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"20,4","0,6","18,0",23:10,"22,8",15:40,02,"3,1","11,4",23:20,"6,9","1023,2",00,"1020,8",Varias,62,73,22:50,50,15:40
2022-03-04,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"18,6","2,4","16,1",07:00,"21,1",14:50,01,"2,8","12,2",11:30,"3,7","1022,0",00,"1019,5",17,71,92,07:00,48,14:50
2022-03-05,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"18,5","0,0","16,4",05:40,"20,6",16:40,30,"3,9","12,5",05:10,"5,9","1020,5",00,"1016,7",18,60,67,10:30,54,14:00
2022-03-06,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"19,8","0,0","16,9",04:50,"22,6",14:20,34,"3,9","13,6",11:20,"10,6","1017,9",00,"1013,5",16,56,66,03:00,47,15:50
2022-03-07,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"19,4","0,0","16,3",07:20,"22,6",15:20,35,"3,3","8,6",15:30,"10,0","1017,1",24,"1013,6",05,54,73,02:50,44,14:50
2022-03-08,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"18,3","0,0","15,3",07:50,"21,3",13:50,08,"3,1","10,0",14:10,"10,3","1017,6",11,"1015,2",Varias,61,69,23:40,49,10:10
2022-03-09,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"18,7",Ip,"16,2",07:30,"21,2",12:30,09,"3,3","9,4",13:10,"7,6","1017,7",23,"1014,5",16,68,74,23:10,62,11:00
2022-03-10,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"19,2","0,0","16,7",23:59,"21,7",11:50,10,"3,1","10,6",15:10,"10,6","1018,2",Varias,"1015,1",17,59,73,05:50,47,11:10
2022-03-11,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"19,4","0,0","14,5",07:00,"24,4",15:30,32,"2,8","8,3",00:40,"11,3","1018,9",12,"1015,9",05,57,72,05:10,41,15:40
2022-03-12,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"20,0","0,0","16,0",06:30,"24,1",13:50,28,"2,2","10,3",15:40,"10,7","1018,5",11,"1016,2",17,63,76,06:10,51,13:50
2022-03-13,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"20,0","1,2","16,4",06:20,"23,7",13:50,28,"3,3","12,2",14:50,"9,2","1016,9",00,"1013,3",20,59,78,23:59,45,13:40
2022-03-14,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"15,8","19,6","13,3",17:10,"18,3",00:00,33,"9,7","25,0",08:00,"6,4","1014,0",00,"1009,1",17,66,81,00:10,53,04:40
2022-03-15,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"16,8","8,2","13,5",01:20,"20,2",17:20,32,"4,7","18,6",02:20,"4,3","1016,3",23,"1008,7",04,59,79,10:00,46,15:50
2022-03-16,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"18,8",Ip,"16,4",06:40,"21,3",15:10,32,"5,0","15,8",10:50,"6,5","1019,1",23,"1014,5",05,59,69,06:30,45,11:00
2022-03-17,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"19,0",Ip,"16,7",05:20,"21,2",16:40,36,"4,2","10,6",20:50,"3,5","1019,0",00,"1016,0",17,58,69,05:20,47,16:20
2022-03-18,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"19,5","0,0","16,1",03:30,"22,9",15:40,33,"2,2","7,8",01:00,"3,9","1016,6",00,"1013,2",17,60,68,06:50,47,15:30
2022-03-19,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"19,1","0,0","16,9",23:30,"21,3",14:20,33,"3,3","10,6",22:20,"2,3","1014,5",11,"1012,4",05,61,66,Varias,52,10:10
2022-03-20,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"19,4","0,0","16,6",23:59,"22,1",13:50,28,"3,1","12,2",15:50,"8,9","1016,6",23,"1012,6",05,53,68,05:00,43,13:40
2022-03-21,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"18,8","0,0","15,2",05:40,"22,5",13:00,32,"3,1","9,7",17:00,"10,2","1016,9",11,"1015,1",05,54,69,06:50,43,12:50
2022-03-22,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"19,0",Ip,"15,4",05:40,"22,7",15:00,27,"3,3","10,0",15:20,"9,1","1016,8",11,"1013,9",17,54,69,Varias,40,15:10
2022-03-23,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"19,2","0,2","16,7",03:20,"21,6",13:40,35,"3,9","12,5",11:10,"7,6","1015,8",Varias,"1013,3",17,59,74,01:10,43,15:10
2022-03-24,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"18,9","1,6","16,4",06:00,"21,4",16:10,28,"4,2","13,9",12:20,"9,7","1014,3",00,"1010,6",16,55,72,10:00,41,16:00
2022-03-25,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"19,2","0,0","16,3",05:40,"22,1",10:40,32,"2,8","7,2",09:40,"3,7","1012,2",00,"1009,8",17,62,69,Varias,45,10:40
2022-03-26,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"19,4","4,2","17,1",07:10,"21,8",11:50,20,"3,1","11,4",19:30,"2,6","1010,2",00,"1004,2",24,69,79,22:50,62,Varias
2022-03-27,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"19,4","0,2","16,0",06:30,"22,7",16:50,19,"2,2","13,9",03:40,"3,0","1006,5",24,"1001,6",04,76,92,07:00,51,16:50
2022-03-28,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"19,4","2,2","15,8",06:00,"23,1",15:40,19,"5,3","17,2",12:50,"6,6","1008,1",Varias,"1002,4",16,73,87,13:30,58,16:50
2022-03-29,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,36,"20,0",Ip,"16,6",06:00,"23,3",15:00,32,"3,1","11,1",11:40,"9,4","1013,0",23,"1008,1",00,61,81,05:00,50,13:50
